_id,image,brand,name,price,speed,modulesCount,moduleCapacityGb,firstWordLatencyNs,casLatency
608dd5ff905ec60bdc06a340,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 64 GB,1924.20,3200,2,32,10,16
608dd5ff905ec60bdc06a341,/images/ram/ram.jpg,Kingston,HyperX Fury 8 GB,195.60,2666,1,8,12.003,16
608dd5ff905ec60bdc06a342,/images/ram/ram.jpg,G.Skill,Trident Z RGB 64 GB,1910.95,3000,4,16,10.667,16
608dd5ff905ec60bdc06a343,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1892.80,3466,4,16,9.81,17
608dd5ff905ec60bdc06a344,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1892.35,3600,4,16,10,18
608dd5ff905ec60bdc06a345,/images/ram/ram.jpg,G.Skill,Trident Z Neo 64 GB,1874.55,3200,4,16,10,16
608dd5ff905ec60bdc06a346,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 64 GB,1874.55,3200,4,16,10,16
608dd5ff905ec60bdc06a347,/images/ram/ram.jpg,Kingston,ValueRAM 8 GB,187.87,2666,1,8,14.254,19
608dd5ff905ec60bdc06a348,/images/ram/ram.jpg,G.Skill,Trident Z Royal 16 GB,1858.27,4800,2,8,7.5,18
608dd5ff905ec60bdc06a349,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 16 GB,1851.80,4600,2,8,8.261,19
608dd5ff905ec60bdc06a350,/images/ram/ram.jpg,G.Skill,Trident Z RGB 64 GB,1851.80,3200,4,16,10,16
608dd5ff905ec60bdc06a351,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1847.30,3466,2,32,9.81,17
608dd5ff905ec60bdc06a352,/images/ram/ram.jpg,G.Skill,Trident Z Neo 64 GB,1847.25,3000,4,16,10.667,16
608dd5ff905ec60bdc06a353,/images/ram/ram.jpg,Crucial,Ballistix 64 GB,1847.25,3600,2,32,8.889,16
608dd5ff905ec60bdc06a354,/images/ram/ram.jpg,G.Skill,Trident Z Neo 64 GB,1847.03,3600,4,16,10,18
608dd5ff905ec60bdc06a355,/images/ram/ram.jpg,G.Skill,Trident Z Neo 64 GB,1846.80,3600,2,32,10,18
608dd5ff905ec60bdc06a356,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 32 GB,1845.16,3333,4,8,9.601,16
608dd5ff905ec60bdc06a357,/images/ram/ram.jpg,G.Skill,Sniper X 64 GB,1842.70,3000,4,16,10.667,16
608dd5ff905ec60bdc06a358,/images/ram/ram.jpg,Corsair,Vengeance LPX 16 GB,1834.97,4333,2,8,8.77,19
608dd5ff905ec60bdc06a359,/images/ram/ram.jpg,G.Skill,Trident Z 16 GB,1834.51,4500,2,8,8.444,19
608dd5ff905ec60bdc06a360,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 64 GB,1833.65,2666,4,16,12.003,16
608dd5ff905ec60bdc06a361,/images/ram/ram.jpg,Kingston,HyperX Predator 64 GB,1833.65,3333,4,16,9.601,16
608dd5ff905ec60bdc06a362,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1826.64,3600,2,32,10,18
608dd5ff905ec60bdc06a363,/images/ram/ram.jpg,G.Skill,Trident Z RGB 64 GB,1820.59,3200,2,32,10,16
608dd5ff905ec60bdc06a364,/images/ram/ram.jpg,Crucial,Ballistix Tactical Tracer 32 GB,1817.09,2666,2,16,12.003,16
608dd5ff905ec60bdc06a365,/images/ram/ram.jpg,G.Skill,Ripjaws V 64 GB,1811.31,3600,2,32,10,18
608dd5ff905ec60bdc06a366,/images/ram/ram.jpg,Team,XTREEM ARGB 32 GB,1801.30,3200,2,16,8.75,14
608dd5ff905ec60bdc06a367,/images/ram/ram.jpg,G.Skill,Flare X 64 GB,1797.20,2933,4,16,10.91,16
608dd5ff905ec60bdc06a368,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 64 GB,1794.43,2933,4,16,10.91,16
608dd5ff905ec60bdc06a369,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 64 GB,1788.10,2666,4,16,11.253,15
608dd5ff905ec60bdc06a370,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 64 GB,1783.60,3000,4,16,10,15
608dd5ff905ec60bdc06a371,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1777.14,4000,2,16,9,18
608dd5ff905ec60bdc06a372,/images/ram/ram.jpg,Corsair,Vengeance LPX 64 GB,1775.91,3200,4,16,10,16
608dd5ff905ec60bdc06a373,/images/ram/ram.jpg,Corsair,Dominator Platinum 32 GB,1774.50,2666,4,8,11.253,15
608dd5ff905ec60bdc06a374,/images/ram/ram.jpg,Corsair,Dominator Platinum 16 GB,1774.50,3866,2,8,9.312,18
608dd5ff905ec60bdc06a375,/images/ram/ram.jpg,Kingston,HyperX Predator 64 GB,1769.95,3200,4,16,10,16
608dd5ff905ec60bdc06a376,/images/ram/ram.jpg,Crucial,Ballistix Tactical Tracer 32 GB,1769.81,2666,4,8,12.003,16
608dd5ff905ec60bdc06a377,/images/ram/ram.jpg,Corsair,Vengeance RGB 32 GB,1756.62,3000,4,8,10.667,16
608dd5ff905ec60bdc06a378,/images/ram/ram.jpg,G.Skill,Trident Z Royal 16 GB,1755.80,4600,2,8,7.826,18
608dd5ff905ec60bdc06a379,/images/ram/ram.jpg,G.Skill,Trident Z 32 GB,1752.39,3333,2,16,9.601,16
608dd5ff905ec60bdc06a380,/images/ram/ram.jpg,Thermaltake,TOUGHRAM RGB 64 GB,1751.52,3600,2,32,10,18
608dd5ff905ec60bdc06a381,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 64 GB,1747.20,3200,4,16,10,16
608dd5ff905ec60bdc06a382,/images/ram/ram.jpg,ADATA,XPG SPECTRIX D80 16 GB,1736.01,3200,2,8,10,16
608dd5ff905ec60bdc06a383,/images/ram/ram.jpg,Corsair,Vengeance LPX 16 GB,1728.82,4400,2,8,8.636,19
608dd5ff905ec60bdc06a384,/images/ram/ram.jpg,Crucial,Ballistix MAX 32 GB,1724.45,4400,2,16,8.636,19
608dd5ff905ec60bdc06a385,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 64 GB,1710.80,2666,4,16,12.003,16
608dd5ff905ec60bdc06a386,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 64 GB,1706.25,3000,4,16,10,15
608dd5ff905ec60bdc06a387,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1705.80,3200,4,16,10,16
608dd5ff905ec60bdc06a388,/images/ram/ram.jpg,Team,NIGHT HAWK 32 GB,1704.16,3000,2,16,10.667,16
608dd5ff905ec60bdc06a389,/images/ram/ram.jpg,G.Skill,Ripjaws V 64 GB,1701.65,3000,4,16,10.667,16
608dd5ff905ec60bdc06a390,/images/ram/ram.jpg,Kingston,HyperX Predator 64 GB,1701.38,3000,4,16,10,15
608dd5ff905ec60bdc06a391,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1697.10,4266,2,16,7.97,17
608dd5ff905ec60bdc06a392,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 64 GB,1697.10,3000,4,16,10,15
608dd5ff905ec60bdc06a393,/images/ram/ram.jpg,G.Skill,Ripjaws V 64 GB,1697.10,3600,4,16,10,18
608dd5ff905ec60bdc06a394,/images/ram/ram.jpg,Corsair,Vengeance LPX 16 GB,1689.14,4600,2,8,8.261,19
608dd5ff905ec60bdc06a395,/images/ram/ram.jpg,Corsair,Vengeance LPX 64 GB,1684.23,3000,2,32,10.667,16
608dd5ff905ec60bdc06a396,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 32 GB,1682.14,3200,4,8,9.375,15
608dd5ff905ec60bdc06a397,/images/ram/ram.jpg,Corsair,Vengeance LPX 64 GB,1678.95,2666,2,32,12.003,16
608dd5ff905ec60bdc06a398,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1678.95,3000,4,16,10.667,16
608dd5ff905ec60bdc06a399,/images/ram/ram.jpg,Crucial,Ballistix Tactical Tracer 64 GB,1678.45,3000,4,16,10.667,16
608dd5ff905ec60bdc06a400,/images/ram/ram.jpg,Corsair,Vengeance LED 16 GB,1675.90,3200,2,8,10,16
608dd5ff905ec60bdc06a401,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 16 GB,1674.40,4266,2,8,8.908,19
608dd5ff905ec60bdc06a402,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 64 GB,1674.40,3200,2,32,10,16
608dd5ff905ec60bdc06a403,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 64 GB,1674.35,3200,4,16,10,16
608dd5ff905ec60bdc06a404,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1671.76,4000,2,16,9.5,19
608dd5ff905ec60bdc06a405,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 64 GB,1664.85,3200,4,16,10,16
608dd5ff905ec60bdc06a406,/images/ram/ram.jpg,G.Skill,Flare X 64 GB,1660.75,3200,4,16,10,16
608dd5ff905ec60bdc06a407,/images/ram/ram.jpg,G.Skill,Trident Z RGB 16 GB,1653.88,4600,2,8,7.826,18
608dd5ff905ec60bdc06a408,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1651.60,4000,4,8,9,18
608dd5ff905ec60bdc06a409,/images/ram/ram.jpg,G.Skill,Trident Z 16 GB,1644.32,4600,2,8,8.261,19
608dd5ff905ec60bdc06a410,/images/ram/ram.jpg,Corsair,Vengeance LPX 64 GB,1642.91,2666,4,16,12.003,16
608dd5ff905ec60bdc06a411,/images/ram/ram.jpg,Kingston,HyperX Predator 64 GB,1642.55,3200,2,32,10,16
608dd5ff905ec60bdc06a412,/images/ram/ram.jpg,ADATA,XPG GAMMIX D10 32 GB,1641.64,3000,2,16,10.667,16
608dd5ff905ec60bdc06a413,/images/ram/ram.jpg,G.Skill,Trident Z Royal 16 GB,1638.32,4400,2,8,8.182,18
608dd5ff905ec60bdc06a414,/images/ram/ram.jpg,Corsair,Vengeance LPX 64 GB,1630.67,3200,2,32,10,16
608dd5ff905ec60bdc06a415,/images/ram/ram.jpg,Kingston,HyperX Predator 64 GB,1630.17,2666,4,16,9.752,13
608dd5ff905ec60bdc06a416,/images/ram/ram.jpg,Team,T-Force Night Hawk RGB 32 GB,1624.30,3200,2,16,10,16
608dd5ff905ec60bdc06a417,/images/ram/ram.jpg,Corsair,Dominator Platinum 32 GB,1619.80,2666,2,16,11.253,15
608dd5ff905ec60bdc06a418,/images/ram/ram.jpg,Corsair,Vengeance LPX 32 GB,1615.20,4000,2,16,9.5,19
608dd5ff905ec60bdc06a419,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1614.80,2666,4,16,12.003,16
608dd5ff905ec60bdc06a420,/images/ram/ram.jpg,G.Skill,Aegis 64 GB,1610.65,3200,4,16,10,16
608dd5ff905ec60bdc06a421,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1610.29,3200,2,32,10,16
608dd5ff905ec60bdc06a422,/images/ram/ram.jpg,G.Skill,Trident Z 32 GB,1606.10,4000,2,16,9.5,19
608dd5ff905ec60bdc06a423,/images/ram/ram.jpg,G.Skill,Ripjaws V 32 GB,1606.10,4266,2,16,7.97,17
608dd5ff905ec60bdc06a424,/images/ram/ram.jpg,G.Skill,Trident Z Royal 32 GB,1601.55,4000,4,8,9,18
608dd5ff905ec60bdc06a425,/images/ram/ram.jpg,G.Skill,Ripjaws V 64 GB,1576.21,3200,2,32,10,16
608dd5ff905ec60bdc06a426,/images/ram/ram.jpg,Kingston,HyperX Fury 64 GB,1574.25,2666,2,32,12.003,16
608dd5ff905ec60bdc06a427,/images/ram/ram.jpg,G.Skill,Trident Z Royal 32 GB,1565.70,3000,4,8,10.667,16
608dd5ff905ec60bdc06a428,/images/ram/ram.jpg,G.Skill,Sniper X 16 GB,1552.55,3466,2,8,10.387,18
608dd5ff905ec60bdc06a429,/images/ram/ram.jpg,Crucial,CT2K32G4DFD832A 64 GB,1550.87,3200,2,32,13.75,22
608dd5ff905ec60bdc06a430,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 64 GB,1547.00,3200,2,32,10,16
608dd5ff905ec60bdc06a431,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 64 GB,1546.95,2800,4,16,10.714,15
608dd5ff905ec60bdc06a432,/images/ram/ram.jpg,G.Skill,Flare X 32 GB,1541.81,2933,4,8,10.91,16
608dd5ff905ec60bdc06a433,/images/ram/ram.jpg,Crucial,Ballistix Sport LT 32 GB,1533.81,2666,4,8,12.003,16
608dd5ff905ec60bdc06a434,/images/ram/ram.jpg,Patriot,Viper Steel 64 GB,1524.20,3600,2,32,10,18
608dd5ff905ec60bdc06a435,/images/ram/ram.jpg,Patriot,Viper 4 Blackout 64 GB,1524.20,3600,2,32,10,18
608dd5ff905ec60bdc06a436,/images/ram/ram.jpg,Corsair,Vengeance RGB 32 GB,1512.10,2666,4,8,12.003,16
608dd5ff905ec60bdc06a437,/images/ram/ram.jpg,Gigabyte,DESIGNARE 64 GB,1509.92,3200,2,32,10,16
608dd5ff905ec60bdc06a438,/images/ram/ram.jpg,G.Skill,Ripjaws V 64 GB,1509.74,2666,2,32,13.503,18
608dd5ff905ec60bdc06a439,/images/ram/ram.jpg,Corsair,Vengeance LPX 64 GB,1494.58,3000,4,16,10.667,16
608dd5ff905ec60bdc06a440,/images/ram/ram.jpg,Team,T-FORCE DARK Za 32 GB,1492.35,3200,2,16,10,16
608dd5ff905ec60bdc06a441,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 8 GB,1465.87,3733,2,4,9.108,17
608dd5ff905ec60bdc06a442,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 64 GB,1464.60,3000,2,32,10.667,16
608dd5ff905ec60bdc06a443,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1462.28,4000,4,8,9,18
608dd5ff905ec60bdc06a444,/images/ram/ram.jpg,Crucial,Ballistix RGB 64 GB,1441.90,3200,2,32,10,16
608dd5ff905ec60bdc06a445,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1437.53,3733,2,16,9.108,17
608dd5ff905ec60bdc06a446,/images/ram/ram.jpg,Crucial,Ballistix MAX 32 GB,1411.73,4000,2,16,9,18
608dd5ff905ec60bdc06a447,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 32 GB,1401.40,3600,4,8,10,18
608dd5ff905ec60bdc06a448,/images/ram/ram.jpg,G.Skill,Trident Z 32 GB,1396.80,3600,4,8,8.889,16
608dd5ff905ec60bdc06a449,/images/ram/ram.jpg,ADATA,XPG GAMMIX D20 64 GB,1387.30,3200,2,32,10,16
608dd5ff905ec60bdc06a450,/images/ram/ram.jpg,G.Skill,Trident Z 32 GB,1382.34,3000,2,16,10,15
608dd5ff905ec60bdc06a451,/images/ram/ram.jpg,G.Skill,TridentZ RGB 32 GB,1381.11,3200,2,16,9.375,15
608dd5ff905ec60bdc06a452,/images/ram/ram.jpg,Crucial,Ballistix 64 GB,1377.51,3200,2,32,10,16
608dd5ff905ec60bdc06a453,/images/ram/ram.jpg,Patriot,Viper 4 Blackout 64 GB,1369.10,3200,2,32,10,16
608dd5ff905ec60bdc06a454,/images/ram/ram.jpg,Crucial,Ballistix MAX RGB 32 GB,1364.95,4000,2,16,9,18
608dd5ff905ec60bdc06a455,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 32 GB,1360.40,3600,2,16,9.444,17
608dd5ff905ec60bdc06a456,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1346.30,3466,4,8,9.233,16
608dd5ff905ec60bdc06a457,/images/ram/ram.jpg,Corsair,Vengeance LPX 32 GB,1343.39,4000,4,8,9.5,19
608dd5ff905ec60bdc06a458,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 16 GB,1341.43,4000,2,8,9.5,19
608dd5ff905ec60bdc06a459,/images/ram/ram.jpg,G.Skill,Trident Z 8 GB,1328.60,4000,2,4,9.5,19
608dd5ff905ec60bdc06a460,/images/ram/ram.jpg,Crucial,CT4K8G4DFS8266 32 GB,1320.32,2666,4,8,14.254,19
608dd5ff905ec60bdc06a461,/images/ram/ram.jpg,G.Skill,Trident Z Royal 32 GB,1314.90,3600,4,8,10,18
608dd5ff905ec60bdc06a462,/images/ram/ram.jpg,G.Skill,Ripjaws 4 Series 8 GB,1312.36,3200,2,4,10,16
608dd5ff905ec60bdc06a463,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 32 GB,1305.85,3600,2,16,10,18
608dd5ff905ec60bdc06a464,/images/ram/ram.jpg,Crucial,Ballistix Elite 16 GB,1300.80,4000,2,8,9,18
608dd5ff905ec60bdc06a465,/images/ram/ram.jpg,G.Skill,Trident Z 16 GB,1296.70,3866,2,8,9.312,18
608dd5ff905ec60bdc06a466,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 32 GB,1296.70,3200,2,16,10,16
608dd5ff905ec60bdc06a467,/images/ram/ram.jpg,G.Skill,Ripjaws V 16 GB,1295.20,4266,2,8,7.97,17
608dd5ff905ec60bdc06a468,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 32 GB,1293.93,3200,4,8,10,16
608dd5ff905ec60bdc06a469,/images/ram/ram.jpg,G.Skill,Trident Z 32 GB,1291.43,3300,4,8,9.697,16
608dd5ff905ec60bdc06a470,/images/ram/ram.jpg,Kingston,Predator 32 GB,1284.87,3000,2,16,10.667,16
608dd5ff905ec60bdc06a471,/images/ram/ram.jpg,Patriot,Signature Line 64 GB,1273.95,3200,2,32,13.75,22
608dd5ff905ec60bdc06a472,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1254.75,2933,2,16,10.91,16
608dd5ff905ec60bdc06a473,/images/ram/ram.jpg,Corsair,Vengeance LPX 16 GB,1249.34,3466,2,8,9.233,16
608dd5ff905ec60bdc06a474,/images/ram/ram.jpg,G.Skill,Trident Z 16 GB,1242.38,3333,2,8,9.601,16
608dd5ff905ec60bdc06a475,/images/ram/ram.jpg,Crucial,CT32G4LFD4266 32 GB,1235.78,2666,1,32,14.254,19
608dd5ff905ec60bdc06a476,/images/ram/ram.jpg,Team,T-FORCE DARK Za 32 GB,1225.95,3600,2,16,10,18
608dd5ff905ec60bdc06a477,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 32 GB,1219.40,3466,2,16,9.233,16
608dd5ff905ec60bdc06a478,/images/ram/ram.jpg,Team,T-FORCE DARK PRO 8PACK RIPPED 16 GB,1209.80,3600,2,8,7.778,14
608dd5ff905ec60bdc06a479,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1209.80,3466,2,16,9.233,16
608dd5ff905ec60bdc06a480,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 32 GB,1207.80,3600,4,8,9.444,17
608dd5ff905ec60bdc06a481,/images/ram/ram.jpg,Corsair,Dominator Platinum RGB 32 GB,1205.70,3000,4,8,10,15
608dd5ff905ec60bdc06a482,/images/ram/ram.jpg,G.Skill,Trident Z Royal 32 GB,1201.61,3200,2,16,10,16
608dd5ff905ec60bdc06a483,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1201.52,3000,2,16,10,15
608dd5ff905ec60bdc06a484,/images/ram/ram.jpg,Corsair,Vengeance RGB 16 GB,1175.58,3600,2,8,10,18
608dd5ff905ec60bdc06a485,/images/ram/ram.jpg,G.Skill,Trident Z Royal 32 GB,1160.98,3000,2,16,10.667,16
608dd5ff905ec60bdc06a486,/images/ram/ram.jpg,Corsair,Vengeance LPX 16 GB,1159.75,4133,2,8,9.194,19
608dd5ff905ec60bdc06a487,/images/ram/ram.jpg,G.Skill,Ripjaws V 32 GB,1157.25,3600,4,8,8.889,16
608dd5ff905ec60bdc06a488,/images/ram/ram.jpg,Crucial,CT2K16G4DFD8266 32 GB,1155.61,2666,2,16,14.254,19
608dd5ff905ec60bdc06a489,/images/ram/ram.jpg,G.Skill,Trident Z Neo 32 GB,1150.65,3600,4,8,10,18
608dd5ff905ec60bdc06a490,/images/ram/ram.jpg,Thermaltake,TOUGHRAM RGB 32 GB,1148.42,3600,2,16,10,18
608dd5ff905ec60bdc06a491,/images/ram/ram.jpg,Mushkin,Enhanced Silverline 32 GB,1142.00,2666,2,16,14.254,19
608dd5ff905ec60bdc06a492,/images/ram/ram.jpg,Kingston,Predator 16 GB,1137.05,3600,2,8,9.444,17
608dd5ff905ec60bdc06a493,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1132.45,3600,4,8,10,18
608dd5ff905ec60bdc06a494,/images/ram/ram.jpg,ADATA,XPG SPECTRIX D40 16 GB,1120.89,3200,2,8,10,16
608dd5ff905ec60bdc06a495,/images/ram/ram.jpg,Corsair,Vengeance LPX 16 GB,1120.80,4266,2,8,8.908,19
608dd5ff905ec60bdc06a496,/images/ram/ram.jpg,G.Skill,Trident Z RGB 16 GB,1114.25,4400,2,8,7.273,16
608dd5ff905ec60bdc06a497,/images/ram/ram.jpg,ADATA,XPG SPECTRIX D41 32 GB,1093.50,3200,2,16,10,16
608dd5ff905ec60bdc06a498,/images/ram/ram.jpg,G.Skill,Trident Z Neo 16 GB,1087.45,3800,2,8,7.368,14
608dd5ff905ec60bdc06a499,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1082.40,2666,4,8,13.503,18
608dd5ff905ec60bdc06a500,/images/ram/ram.jpg,G.Skill,Trident Z Neo 32 GB,1082.40,3200,4,8,10,16
608dd5ff905ec60bdc06a501,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 32 GB,1073.30,3000,2,16,10,15
608dd5ff905ec60bdc06a502,/images/ram/ram.jpg,Team,T-Force Dark Pro 16 GB,1051.37,3000,2,8,10,15
608dd5ff905ec60bdc06a503,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 32 GB,1046.00,3200,4,8,10,16
608dd5ff905ec60bdc06a504,/images/ram/ram.jpg,G.Skill,Trident Z Neo 32 GB,1039.17,4000,2,16,9,18
608dd5ff905ec60bdc06a505,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1036.90,3200,4,8,10,16
608dd5ff905ec60bdc06a506,/images/ram/ram.jpg,Crucial,Ballistix RGB 32 GB,1036.90,3600,2,16,8.889,16
608dd5ff905ec60bdc06a507,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1036.85,2933,2,16,10.91,16
608dd5ff905ec60bdc06a508,/images/ram/ram.jpg,Crucial,MTA18ASF4G72AZ-3G2B1 32 GB,1032.49,3200,1,32,13.75,22
608dd5ff905ec60bdc06a509,/images/ram/ram.jpg,G.Skill,Trident Z Royal 32 GB,1031.39,3600,2,16,10.556,19
608dd5ff905ec60bdc06a510,/images/ram/ram.jpg,G.Skill,Trident Z 16 GB,1030.30,3466,2,8,9.233,16
608dd5ff905ec60bdc06a511,/images/ram/ram.jpg,Kingston,HyperX Fury 32 GB,1028.30,3466,4,8,9.233,16
608dd5ff905ec60bdc06a512,/images/ram/ram.jpg,Corsair,Dominator Platinum 8 GB,1027.80,4000,2,4,9.5,19
608dd5ff905ec60bdc06a513,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1023.30,3200,4,8,10,16
608dd5ff905ec60bdc06a514,/images/ram/ram.jpg,G.Skill,TridentZ RGB Series 16 GB,1023.25,4000,2,8,8.5,17
608dd5ff905ec60bdc06a515,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 32 GB,1018.75,3466,4,8,9.233,16
608dd5ff905ec60bdc06a516,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 32 GB,1014.20,3000,4,8,10,15
608dd5ff905ec60bdc06a517,/images/ram/ram.jpg,Crucial,Ballistix Tactical Tracer RGB 32 GB,1012.47,3200,4,8,10,16
608dd5ff905ec60bdc06a518,/images/ram/ram.jpg,G.Skill,Trident Z Neo 32 GB,1010.83,3000,4,8,10.667,16
608dd5ff905ec60bdc06a519,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro SL 32 GB,1005.64,3600,4,8,10,18
608dd5ff905ec60bdc06a520,/images/ram/ram.jpg,Kingston,HyperX Predator RGB 32 GB,1005.10,2933,4,8,10.228,15
608dd5ff905ec60bdc06a521,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,1005.05,3000,4,8,10.667,16
608dd5ff905ec60bdc06a522,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1001.00,3000,4,8,10,15
608dd5ff905ec60bdc06a523,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,1001.00,3600,4,8,10,18
608dd5ff905ec60bdc06a524,/images/ram/ram.jpg,G.Skill,Flare X 32 GB,1000.50,2933,2,16,9.547,14
608dd5ff905ec60bdc06a525,/images/ram/ram.jpg,Team,T-FORCE DARK Z 32 GB,990.81,3200,2,16,10,16
608dd5ff905ec60bdc06a526,/images/ram/ram.jpg,Team,T-Force XTREEM ARGB 32 GB,982.30,3200,2,16,10,16
608dd5ff905ec60bdc06a527,/images/ram/ram.jpg,G.Skill,Trident Z Royal 16 GB,982.12,4266,2,8,8.908,19
608dd5ff905ec60bdc06a528,/images/ram/ram.jpg,G.Skill,Ripjaws 4 series 32 GB,979.30,2800,4,8,10.714,15
608dd5ff905ec60bdc06a529,/images/ram/ram.jpg,Corsair,Vengeance RGB Pro 32 GB,975.43,2666,4,8,12.003,16
608dd5ff905ec60bdc06a530,/images/ram/ram.jpg,Corsair,Dominator Platinum 16 GB,973.70,2666,2,8,11.253,15
608dd5ff905ec60bdc06a531,/images/ram/ram.jpg,Corsair,Dominator Platinum 32 GB,965.51,3000,2,16,10,15
608dd5ff905ec60bdc06a532,/images/ram/ram.jpg,Corsair,Vengeance LED 16 GB,962.64,3000,2,8,10,15
608dd5ff905ec60bdc06a533,/images/ram/ram.jpg,G.Skill,Trident Z 32 GB,961.46,3600,2,16,9.444,17
608dd5ff905ec60bdc06a534,/images/ram/ram.jpg,Team,T-FORCE XCALIBUR RGB 16 GB,960.19,4000,2,8,9,18
608dd5ff905ec60bdc06a535,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 32 GB,959.32,2800,2,16,10.714,15
608dd5ff905ec60bdc06a536,/images/ram/ram.jpg,G.Skill,Sniper X 32 GB,955.27,3000,4,8,10.667,16
608dd5ff905ec60bdc06a537,/images/ram/ram.jpg,G.Skill,Trident Z Neo 32 GB,954.23,3600,2,16,10,18
608dd5ff905ec60bdc06a538,/images/ram/ram.jpg,G.Skill,Sniper X 32 GB,950.72,3600,2,16,10.556,19
608dd5ff905ec60bdc06a539,/images/ram/ram.jpg,Kingston,HyperX Predator 32 GB,945.90,3000,4,8,10,15
608dd5ff905ec60bdc06a540,/images/ram/ram.jpg,ADATA,XPG SPECTRIX D50 32 GB,945.26,3600,2,16,10,18
608dd5ff905ec60bdc06a541,/images/ram/ram.jpg,G.Skill,Ripjaws 4 series 32 GB,945.13,2666,4,8,12.003,16
608dd5ff905ec60bdc06a542,/images/ram/ram.jpg,ADATA,XPG GAMMIX D20 32 GB,941.94,3600,2,16,10,18
608dd5ff905ec60bdc06a543,/images/ram/ram.jpg,G.Skill,Trident Z Neo 32 GB,941.76,3200,2,16,10,16
608dd5ff905ec60bdc06a544,/images/ram/ram.jpg,G.Skill,Ripjaws V Series 32 GB,941.40,3000,4,8,10,15
608dd5ff905ec60bdc06a545,/images/ram/ram.jpg,Kingston,HyperX Fury RGB 32 GB,941.40,3200,4,8,10,16
608dd5ff905ec60bdc06a546,/images/ram/ram.jpg,G.Skill,Trident Z RGB 32 GB,941.35,3600,2,16,10,18
608dd5ff905ec60bdc06a547,/images/ram/ram.jpg,ADATA,XPG GAMMIX D10 16 GB,937.35,3000,1,16,10.667,16
